market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,unit
KRW-BTC,2023-06-18T15:10:00,2023-06-19T00:10:00,34739000.0,34769000.0,34738000.0,34769000.0,1687101058049,70946108.04154,2.04219578,1
KRW-BTC,2023-06-18T15:09:00,2023-06-19T00:09:00,34738000.0,34763000.0,34738000.0,34738000.0,1687100994472,8194037.83933,0.23586491,1
KRW-BTC,2023-06-18T15:08:00,2023-06-19T00:08:00,34768000.0,34768000.0,34736000.0,34737000.0,1687100929139,19371695.88077,0.55765016,1
KRW-BTC,2023-06-18T15:07:00,2023-06-19T00:07:00,34770000.0,34772000.0,34734000.0,34735000.0,1687100866642,9504454.33015,0.27360665,1
KRW-BTC,2023-06-18T15:06:00,2023-06-19T00:06:00,34711000.0,34772000.0,34711000.0,34772000.0,1687100817343,57804207.64514,1.66401493,1
KRW-BTC,2023-06-18T15:05:00,2023-06-19T00:05:00,34711000.0,34714000.0,34710000.0,34711000.0,1687100758605,17401873.13594,0.50133612,1
KRW-BTC,2023-06-18T15:04:00,2023-06-19T00:04:00,34721000.0,34721000.0,34711000.0,34711000.0,1687100696842,21715160.56621,0.62550735,1
KRW-BTC,2023-06-18T15:03:00,2023-06-19T00:03:00,34721000.0,34722000.0,34714000.0,34718000.0,1687100639938,27728922.49564,0.79874425,1
KRW-BTC,2023-06-18T15:02:00,2023-06-19T00:02:00,34723000.0,34729000.0,34721000.0,34721000.0,1687100577452,12630745.38114,0.36375723,1
KRW-BTC,2023-06-18T15:01:00,2023-06-19T00:01:00,34732000.0,34732000.0,34723000.0,34723000.0,1687100516631,9991378.57026,0.28770007,1
KRW-BTC,2023-06-18T15:00:00,2023-06-19T00:00:00,34733000.0,34737000.0,34732000.0,34732000.0,1687100459882,26684503.24911,0.76827742,1
KRW-BTC,2023-06-18T14:59:00,2023-06-18T23:59:00,34732000.0,34740000.0,34730000.0,34733000.0,1687100392154,30243713.0739,0.87079927,1
KRW-BTC,2023-06-18T14:58:00,2023-06-18T23:58:00,34733000.0,34734000.0,34724000.0,34732000.0,1687100338078,34452579.61308,0.99205628,1
KRW-BTC,2023-06-18T14:57:00,2023-06-18T23:57:00,34734000.0,34734000.0,34724000.0,34734000.0,1687100272021,23229223.0049,0.668829,1
KRW-BTC,2023-06-18T14:56:00,2023-06-18T23:56:00,34734000.0,34734000.0,34730000.0,34734000.0,1687100207749,10148669.8379,0.29218707,1
KRW-BTC,2023-06-18T14:55:00,2023-06-18T23:55:00,34748000.0,34748000.0,34734000.0,34734000.0,1687100151810,53829452.97279,1.54941726,1
KRW-BTC,2023-06-18T14:54:00,2023-06-18T23:54:00,34748000.0,34750000.0,34748000.0,34748000.0,1687100098188,8287539.92284,0.23850208,1
KRW-BTC,2023-06-18T14:53:00,2023-06-18T23:53:00,34773000.0,34773000.0,34748000.0,34748000.0,1687100038957,40165682.01928,1.15585003,1
KRW-BTC,2023-06-18T14:52:00,2023-06-18T23:52:00,34751000.0,34773000.0,34750000.0,34773000.0,1687099975074,40356490.59049,1.16111829,1
KRW-BTC,2023-06-18T14:51:00,2023-06-18T23:51:00,34774000.0,34774000.0,34751000.0,34751000.0,1687099918695,13097329.93733,0.37675912,1
KRW-BTC,2023-06-18T14:50:00,2023-06-18T23:50:00,34755000.0,34782000.0,34750000.0,34751000.0,1687099856723,324845008.40638,9.34169982,1
KRW-BTC,2023-06-18T14:49:00,2023-06-18T23:49:00,34755000.0,34756000.0,34755000.0,34755000.0,1687099795917,61263544.84129,1.76272593,1
KRW-BTC,2023-06-18T14:48:00,2023-06-18T23:48:00,34759000.0,34759000.0,34750000.0,34756000.0,1687099737770,3192471.15891,0.09185283,1
KRW-BTC,2023-06-18T14:47:00,2023-06-18T23:47:00,34758000.0,34759000.0,34756000.0,34756000.0,1687099669026,52418821.59145,1.50817639,1
KRW-BTC,2023-06-18T14:46:00,2023-06-18T23:46:00,34757000.0,34759000.0,34756000.0,34759000.0,1687099611177,26336574.04201,0.75769809,1
KRW-BTC,2023-06-18T14:45:00,2023-06-18T23:45:00,34757000.0,34757000.0,34756000.0,34757000.0,1687099546999,16448093.76211,0.47323298,1
KRW-BTC,2023-06-18T14:44:00,2023-06-18T23:44:00,34759000.0,34759000.0,34756000.0,34757000.0,1687099496519,854717.44178,0.02459033,1
KRW-BTC,2023-06-18T14:43:00,2023-06-18T23:43:00,34756000.0,34764000.0,34756000.0,34756000.0,1687099433583,7069016.66804,0.20338969,1
KRW-BTC,2023-06-18T14:42:00,2023-06-18T23:42:00,34754000.0,34764000.0,34749000.0,34756000.0,1687099378677,14015376.58532,0.40326187,1
KRW-BTC,2023-06-18T14:41:00,2023-06-18T23:41:00,34749000.0,34764000.0,34748000.0,34756000.0,1687099318647,79245931.38907,2.28027863,1
KRW-BTC,2023-06-18T14:40:00,2023-06-18T23:40:00,34749000.0,34749000.0,34733000.0,34748000.0,1687099258156,13667716.75567,0.39337068,1
KRW-BTC,2023-06-18T14:39:00,2023-06-18T23:39:00,34717000.0,34749000.0,34717000.0,34749000.0,1687099187993,15262962.82483,0.43936121,1
KRW-BTC,2023-06-18T14:38:00,2023-06-18T23:38:00,34724000.0,34724000.0,34709000.0,34711000.0,1687099127757,51215805.18334,1.4751464,1
KRW-BTC,2023-06-18T14:37:00,2023-06-18T23:37:00,34709000.0,34724000.0,34709000.0,34724000.0,1687099074381,50320632.55705,1.4494685,1
KRW-BTC,2023-06-18T14:36:00,2023-06-18T23:36:00,34724000.0,34726000.0,34710000.0,34720000.0,1687099015525,16211862.4003,0.46693556,1
KRW-BTC,2023-06-18T14:35:00,2023-06-18T23:35:00,34726000.0,34738000.0,34724000.0,34724000.0,1687098954182,33185522.44438,0.95564704,1
KRW-BTC,2023-06-18T14:34:00,2023-06-18T23:34:00,34727000.0,34738000.0,34726000.0,34726000.0,1687098899186,32704706.44649,0.94171728,1
KRW-BTC,2023-06-18T14:33:00,2023-06-18T23:33:00,34738000.0,34742000.0,34727000.0,34727000.0,1687098831983,19329349.68228,0.55646988,1
KRW-BTC,2023-06-18T14:32:00,2023-06-18T23:32:00,34737000.0,34741000.0,34727000.0,34738000.0,1687098779763,122850980.70224,3.53634691,1
KRW-BTC,2023-06-18T14:31:00,2023-06-18T23:31:00,34735000.0,34737000.0,34726000.0,34726000.0,1687098713642,18225253.41786,0.52469905,1
KRW-BTC,2023-06-18T14:30:00,2023-06-18T23:30:00,34725000.0,34735000.0,34724000.0,34735000.0,1687098659744,13891772.56544,0.40001114,1
KRW-BTC,2023-06-18T14:29:00,2023-06-18T23:29:00,34726000.0,34727000.0,34725000.0,34725000.0,1687098599729,7886998.29005,0.22712039,1
KRW-BTC,2023-06-18T14:28:00,2023-06-18T23:28:00,34720000.0,34727000.0,34720000.0,34726000.0,1687098528768,54810365.26135,1.57838696,1
KRW-BTC,2023-06-18T14:27:00,2023-06-18T23:27:00,34693000.0,34720000.0,34692000.0,34720000.0,1687098475601,159971408.96782,4.61063061,1
KRW-BTC,2023-06-18T14:26:00,2023-06-18T23:26:00,34690000.0,34692000.0,34686000.0,34692000.0,1687098414694,7512232.72744,0.21655241,1
KRW-BTC,2023-06-18T14:25:00,2023-06-18T23:25:00,34692000.0,34693000.0,34685000.0,34685000.0,1687098352504,50607265.58556,1.45881847,1
KRW-BTC,2023-06-18T14:24:00,2023-06-18T23:24:00,34690000.0,34692000.0,34685000.0,34690000.0,1687098296358,22608391.57026,0.65173323,1
KRW-BTC,2023-06-18T14:23:00,2023-06-18T23:23:00,34690000.0,34691000.0,34685000.0,34690000.0,1687098239826,10671499.17012,0.30763308,1
KRW-BTC,2023-06-18T14:22:00,2023-06-18T23:22:00,34692000.0,34693000.0,34691000.0,34693000.0,1687098177093,30981319.75807,0.89303234,1
KRW-BTC,2023-06-18T14:21:00,2023-06-18T23:21:00,34692000.0,34692000.0,34690000.0,34691000.0,1687098117423,21529636.12168,0.62059645,1
KRW-BTC,2023-06-18T14:20:00,2023-06-18T23:20:00,34693000.0,34693000.0,34677000.0,34692000.0,1687098058273,9479699.52759,0.27329197,1
KRW-BTC,2023-06-18T14:19:00,2023-06-18T23:19:00,34694000.0,34694000.0,34693000.0,34693000.0,1687097977652,1111207.66744,0.03202898,1
KRW-BTC,2023-06-18T14:18:00,2023-06-18T23:18:00,34695000.0,34695000.0,34673000.0,34676000.0,1687097936326,43227822.57208,1.2463664,1
KRW-BTC,2023-06-18T14:17:00,2023-06-18T23:17:00,34690000.0,34700000.0,34683000.0,34695000.0,1687097868020,9787101.57869,0.28211814,1
KRW-BTC,2023-06-18T14:16:00,2023-06-18T23:16:00,34690000.0,34690000.0,34683000.0,34690000.0,1687097817662,9778117.5226,0.28189154,1
KRW-BTC,2023-06-18T14:15:00,2023-06-18T23:15:00,34690000.0,34690000.0,34683000.0,34683000.0,1687097749322,7838263.5089,0.2259666,1
KRW-BTC,2023-06-18T14:14:00,2023-06-18T23:14:00,34690000.0,34690000.0,34681000.0,34690000.0,1687097699218,25028092.81439,0.72158987,1
KRW-BTC,2023-06-18T14:13:00,2023-06-18T23:13:00,34690000.0,34692000.0,34681000.0,34690000.0,1687097636575,64826272.59317,1.86871776,1
KRW-BTC,2023-06-18T14:12:00,2023-06-18T23:12:00,34690000.0,34691000.0,34677000.0,34691000.0,1687097579850,24561452.79516,0.70805615,1
KRW-BTC,2023-06-18T14:11:00,2023-06-18T23:11:00,34690000.0,34690000.0,34670000.0,34690000.0,1687097519480,3180946.1356,0.0917087,1
KRW-BTC,2023-06-18T14:10:00,2023-06-18T23:10:00,34670000.0,34676000.0,34657000.0,34676000.0,1687097457052,7794342.21194,0.22483113,1
KRW-BTC,2023-06-18T14:09:00,2023-06-18T23:09:00,34666000.0,34670000.0,34652000.0,34670000.0,1687097394821,77189796.17081,2.2269975,1
KRW-BTC,2023-06-18T14:08:00,2023-06-18T23:08:00,34665000.0,34666000.0,34649000.0,34653000.0,1687097337995,36187710.00808,1.04415384,1
KRW-BTC,2023-06-18T14:07:00,2023-06-18T23:07:00,34666000.0,34666000.0,34648000.0,34665000.0,1687097276017,24315527.23398,0.70156935,1
KRW-BTC,2023-06-18T14:06:00,2023-06-18T23:06:00,34670000.0,34670000.0,34650000.0,34666000.0,1687097216687,179739453.17951,5.18644686,1
KRW-BTC,2023-06-18T14:05:00,2023-06-18T23:05:00,34690000.0,34690000.0,34670000.0,34670000.0,1687097159914,152837037.94984,4.40689197,1
KRW-BTC,2023-06-18T14:04:00,2023-06-18T23:04:00,34693000.0,34693000.0,34690000.0,34690000.0,1687097095318,19384595.43998,0.55876608,1
KRW-BTC,2023-06-18T14:03:00,2023-06-18T23:03:00,34697000.0,34697000.0,34688000.0,34690000.0,1687097037696,47116936.41693,1.35808262,1
KRW-BTC,2023-06-18T14:02:00,2023-06-18T23:02:00,34700000.0,34704000.0,34697000.0,34697000.0,1687096977077,32189712.50573,0.92762941,1
KRW-BTC,2023-06-18T14:01:00,2023-06-18T23:01:00,34704000.0,34704000.0,34700000.0,34700000.0,1687096918651,18970650.76357,0.54668956,1
KRW-BTC,2023-06-18T14:00:00,2023-06-18T23:00:00,34707000.0,34707000.0,34700000.0,34704000.0,1687096859941,36690774.44576,1.05730123,1
KRW-BTC,2023-06-18T13:59:00,2023-06-18T22:59:00,34705000.0,34707000.0,34705000.0,34707000.0,1687096793292,14846940.92597,0.42778039,1
KRW-BTC,2023-06-18T13:58:00,2023-06-18T22:58:00,34710000.0,34710000.0,34707000.0,34707000.0,1687096732295,15034537.8789,0.4331548,1
KRW-BTC,2023-06-18T13:57:00,2023-06-18T22:57:00,34708000.0,34710000.0,34707000.0,34707000.0,1687096677893,8839884.65304,0.25469562,1
KRW-BTC,2023-06-18T13:56:00,2023-06-18T22:56:00,34709000.0,34724000.0,34708000.0,34708000.0,1687096612278,8138460.0452,0.23445164,1
KRW-BTC,2023-06-18T13:55:00,2023-06-18T22:55:00,34724000.0,34724000.0,34708000.0,34709000.0,1687096552293,17951287.48411,0.51710607,1
KRW-BTC,2023-06-18T13:54:00,2023-06-18T22:54:00,34723000.0,34724000.0,34723000.0,34724000.0,1687096498807,2209861.20216,0.06364174,1
KRW-BTC,2023-06-18T13:53:00,2023-06-18T22:53:00,34723000.0,34724000.0,34723000.0,34723000.0,1687096436699,35517108.79184,1.02284328,1
KRW-BTC,2023-06-18T13:52:00,2023-06-18T22:52:00,34723000.0,34724000.0,34702000.0,34724000.0,1687096375306,4773206.8118,0.13746816,1
KRW-BTC,2023-06-18T13:51:00,2023-06-18T22:51:00,34701000.0,34723000.0,34700000.0,34702000.0,1687096313473,18062558.83133,0.52052598,1
KRW-BTC,2023-06-18T13:50:00,2023-06-18T22:50:00,34701000.0,34724000.0,34701000.0,34701000.0,1687096249264,5263601.2471,0.15168433,1
KRW-BTC,2023-06-18T13:49:00,2023-06-18T22:49:00,34724000.0,34724000.0,34700000.0,34700000.0,1687096196089,27498764.15743,0.79195325,1
KRW-BTC,2023-06-18T13:48:00,2023-06-18T22:48:00,34701000.0,34724000.0,34701000.0,34724000.0,1687096120542,484596.33561,0.01396343,1
KRW-BTC,2023-06-18T13:47:00,2023-06-18T22:47:00,34701000.0,34725000.0,34701000.0,34701000.0,1687096069858,7339326.31608,0.21148826,1
KRW-BTC,2023-06-18T13:46:00,2023-06-18T22:46:00,34711000.0,34711000.0,34699000.0,34701000.0,1687096018752,28588728.92197,0.82376065,1
KRW-BTC,2023-06-18T13:45:00,2023-06-18T22:45:00,34711000.0,34735000.0,34710000.0,34727000.0,1687095950202,17367614.37849,0.50015485,1
KRW-BTC,2023-06-18T13:44:00,2023-06-18T22:44:00,34736000.0,34736000.0,34710000.0,34727000.0,1687095896579,9399366.31891,0.27060519,1
KRW-BTC,2023-06-18T13:43:00,2023-06-18T22:43:00,34708000.0,34739000.0,34708000.0,34736000.0,1687095835183,17690731.85774,0.50938073,1
KRW-BTC,2023-06-18T13:42:00,2023-06-18T22:42:00,34707000.0,34708000.0,34703000.0,34704000.0,1687095778056,12085733.8646,0.34823786,1
KRW-BTC,2023-06-18T13:41:00,2023-06-18T22:41:00,34727000.0,34727000.0,34708000.0,34708000.0,1687095708868,8739398.48581,0.25170805,1
KRW-BTC,2023-06-18T13:40:00,2023-06-18T22:40:00,34736000.0,34736000.0,34706000.0,34727000.0,1687095650903,25367523.81977,0.73049874,1
KRW-BTC,2023-06-18T13:39:00,2023-06-18T22:39:00,34727000.0,34736000.0,34707000.0,34727000.0,1687095594961,16706501.27327,0.48111879,1
KRW-BTC,2023-06-18T13:38:00,2023-06-18T22:38:00,34740000.0,34741000.0,34727000.0,34727000.0,1687095515843,9716398.58994,0.27969789,1
KRW-BTC,2023-06-18T13:37:00,2023-06-18T22:37:00,34744000.0,34749000.0,34740000.0,34740000.0,1687095477320,85304465.16002,2.45532659,1
KRW-BTC,2023-06-18T13:36:00,2023-06-18T22:36:00,34750000.0,34750000.0,34744000.0,34744000.0,1687095419882,55705007.85226,1.60318518,1
KRW-BTC,2023-06-18T13:35:00,2023-06-18T22:35:00,34744000.0,34750000.0,34744000.0,34748000.0,1687095358718,16744952.41557,0.48189244,1
KRW-BTC,2023-06-18T13:34:00,2023-06-18T22:34:00,34744000.0,34748000.0,34741000.0,34748000.0,1687095299242,26710436.2348,0.76883152,1
KRW-BTC,2023-06-18T13:33:00,2023-06-18T22:33:00,34749000.0,34749000.0,34742000.0,34744000.0,1687095232021,7523451.66893,0.21653656,1
KRW-BTC,2023-06-18T13:32:00,2023-06-18T22:32:00,34742000.0,34750000.0,34741000.0,34749000.0,1687095171331,4978603.1095,0.143293,1
KRW-BTC,2023-06-18T13:31:00,2023-06-18T22:31:00,34760000.0,34760000.0,34742000.0,34750000.0,1687095116021,5440780.49531,0.15658917,1
KRW-BTC,2023-06-18T13:30:00,2023-06-18T22:30:00,34761000.0,34765000.0,34760000.0,34760000.0,1687095059197,109169668.42692,3.14040678,1
KRW-BTC,2023-06-18T13:29:00,2023-06-18T22:29:00,34743000.0,34761000.0,34743000.0,34761000.0,1687094999108,67064932.52431,1.92957816,1
KRW-BTC,2023-06-18T13:28:00,2023-06-18T22:28:00,34730000.0,34740000.0,34727000.0,34740000.0,1687094938147,20463086.09299,0.58917487,1
KRW-BTC,2023-06-18T13:27:00,2023-06-18T22:27:00,34724000.0,34730000.0,34708000.0,34727000.0,1687094876598,43471597.5573,1.25190839,1
KRW-BTC,2023-06-18T13:26:00,2023-06-18T22:26:00,34710000.0,34725000.0,34703000.0,34724000.0,1687094816068,19547289.67863,0.56297701,1
KRW-BTC,2023-06-18T13:25:00,2023-06-18T22:25:00,34698000.0,34710000.0,34698000.0,34710000.0,1687094756647,41537708.09595,1.19699009,1
KRW-BTC,2023-06-18T13:24:00,2023-06-18T22:24:00,34700000.0,34700000.0,34699000.0,34700000.0,1687094694483,59102957.39611,1.70325862,1
KRW-BTC,2023-06-18T13:23:00,2023-06-18T22:23:00,34700000.0,34700000.0,34700000.0,34700000.0,1687094637793,5166731.452,0.14889716,1
KRW-BTC,2023-06-18T13:22:00,2023-06-18T22:22:00,34699000.0,34700000.0,34698000.0,34700000.0,1687094578916,55419826.23667,1.59713097,1
KRW-BTC,2023-06-18T13:21:00,2023-06-18T22:21:00,34725000.0,34725000.0,34697000.0,34698000.0,1687094515888,135332875.85787,3.89925491,1
KRW-BTC,2023-06-18T13:20:00,2023-06-18T22:20:00,34725000.0,34725000.0,34710000.0,34725000.0,1687094456023,42862552.21865,1.23440508,1
KRW-BTC,2023-06-18T13:19:00,2023-06-18T22:19:00,34726000.0,34726000.0,34710000.0,34712000.0,1687094391955,73653577.25457,2.12177358,1
KRW-BTC,2023-06-18T13:18:00,2023-06-18T22:18:00,34726000.0,34727000.0,34726000.0,34726000.0,1687094338946,5062928.20729,0.14579616,1
KRW-BTC,2023-06-18T13:17:00,2023-06-18T22:17:00,34727000.0,34727000.0,34726000.0,34726000.0,1687094278247,772558.67729,0.02224672,1
KRW-BTC,2023-06-18T13:16:00,2023-06-18T22:16:00,34720000.0,34729000.0,34714000.0,34729000.0,1687094211489,13777082.92227,0.39684314,1
KRW-BTC,2023-06-18T13:15:00,2023-06-18T22:15:00,34714000.0,34714000.0,34711000.0,34714000.0,1687094152243,22035955.74889,0.63481057,1
KRW-BTC,2023-06-18T13:14:00,2023-06-18T22:14:00,34720000.0,34720000.0,34710000.0,34714000.0,1687094096823,41610494.34845,1.1987505,1
KRW-BTC,2023-06-18T13:13:00,2023-06-18T22:13:00,34729000.0,34729000.0,34717000.0,34718000.0,1687094037833,8509488.97489,0.24507702,1
KRW-BTC,2023-06-18T13:12:00,2023-06-18T22:12:00,34730000.0,34730000.0,34722000.0,34729000.0,1687093976488,3853269.2123,0.11096513,1
KRW-BTC,2023-06-18T13:11:00,2023-06-18T22:11:00,34731000.0,34731000.0,34730000.0,34730000.0,1687093917762,7179574.15984,0.20672541,1
KRW-BTC,2023-06-18T13:10:00,2023-06-18T22:10:00,34723000.0,34739000.0,34722000.0,34731000.0,1687093849312,24887885.02999,0.71672566,1
KRW-BTC,2023-06-18T13:09:00,2023-06-18T22:09:00,34723000.0,34723000.0,34721000.0,34723000.0,1687093796919,34327558.01506,0.9886338,1
KRW-BTC,2023-06-18T13:08:00,2023-06-18T22:08:00,34739000.0,34740000.0,34721000.0,34722000.0,1687093733469,49828518.45358,1.43464333,1
KRW-BTC,2023-06-18T13:07:00,2023-06-18T22:07:00,34728000.0,34740000.0,34728000.0,34740000.0,1687093677733,21887700.04514,0.63011697,1
KRW-BTC,2023-06-18T13:06:00,2023-06-18T22:06:00,34728000.0,34744000.0,34722000.0,34728000.0,1687093619665,8765795.51377,0.25242058,1
KRW-BTC,2023-06-18T13:05:00,2023-06-18T22:05:00,34740000.0,34744000.0,34722000.0,34744000.0,1687093559059,56265250.60938,1.62035188,1
KRW-BTC,2023-06-18T13:04:00,2023-06-18T22:04:00,34756000.0,34756000.0,34740000.0,34745000.0,1687093498763,28185997.94415,0.81111135,1
KRW-BTC,2023-06-18T13:03:00,2023-06-18T22:03:00,34758000.0,34766000.0,34751000.0,34756000.0,1687093439546,48471273.60065,1.39454055,1
KRW-BTC,2023-06-18T13:02:00,2023-06-18T22:02:00,34767000.0,34767000.0,34758000.0,34758000.0,1687093363630,42185005.43282,1.21352513,1
KRW-BTC,2023-06-18T13:01:00,2023-06-18T22:01:00,34766000.0,34771000.0,34766000.0,34767000.0,1687093318660,35143741.36765,1.01081876,1
KRW-BTC,2023-06-18T13:00:00,2023-06-18T22:00:00,34766000.0,34770000.0,34766000.0,34766000.0,1687093253504,34328747.1923,0.98740103,1
KRW-BTC,2023-06-18T12:59:00,2023-06-18T21:59:00,34768000.0,34768000.0,34766000.0,34766000.0,1687093199599,10284459.03864,0.29581887,1
KRW-BTC,2023-06-18T12:58:00,2023-06-18T21:58:00,34760000.0,34771000.0,34760000.0,34769000.0,1687093136491,101125877.77769,2.90849696,1
KRW-BTC,2023-06-18T12:57:00,2023-06-18T21:57:00,34756000.0,34758000.0,34751000.0,34758000.0,1687093071134,31140265.62163,0.895955,1
KRW-BTC,2023-06-18T12:56:00,2023-06-18T21:56:00,34747000.0,34756000.0,34747000.0,34756000.0,1687093019113,15059204.21392,0.43336755,1
KRW-BTC,2023-06-18T12:55:00,2023-06-18T21:55:00,34741000.0,34750000.0,34741000.0,34747000.0,1687092959629,24021155.51025,0.6913072,1
KRW-BTC,2023-06-18T12:54:00,2023-06-18T21:54:00,34739000.0,34740000.0,34738000.0,34740000.0,1687092894095,23577103.29312,0.67869811,1
KRW-BTC,2023-06-18T12:53:00,2023-06-18T21:53:00,34740000.0,34746000.0,34738000.0,34738000.0,1687092833674,13052015.07681,0.3757034,1
KRW-BTC,2023-06-18T12:52:00,2023-06-18T21:52:00,34738000.0,34748000.0,34738000.0,34747000.0,1687092762186,19647039.71966,0.56549473,1
KRW-BTC,2023-06-18T12:51:00,2023-06-18T21:51:00,34750000.0,34750000.0,34738000.0,34738000.0,1687092696308,1639848.96554,0.04719099,1
KRW-BTC,2023-06-18T12:50:00,2023-06-18T21:50:00,34762000.0,34769000.0,34721000.0,34750000.0,1687092659578,13059407.84364,0.37581254,1
KRW-BTC,2023-06-18T12:49:00,2023-06-18T21:49:00,34773000.0,34776000.0,34762000.0,34763000.0,1687092596724,62934582.23486,1.81018077,1
KRW-BTC,2023-06-18T12:48:00,2023-06-18T21:48:00,34773000.0,34780000.0,34772000.0,34776000.0,1687092539273,56561933.78381,1.62643766,1
KRW-BTC,2023-06-18T12:47:00,2023-06-18T21:47:00,34762000.0,34774000.0,34762000.0,34772000.0,1687092479436,170426378.37178,4.90162393,1
KRW-BTC,2023-06-18T12:46:00,2023-06-18T21:46:00,34759000.0,34770000.0,34759000.0,34763000.0,1687092419048,283914871.31367,8.16720488,1
KRW-BTC,2023-06-18T12:45:00,2023-06-18T21:45:00,34766000.0,34766000.0,34721000.0,34760000.0,1687092359136,46390805.68958,1.33457561,1
KRW-BTC,2023-06-18T12:44:00,2023-06-18T21:44:00,34723000.0,34766000.0,34718000.0,34766000.0,1687092296185,184493728.82297,5.31015059,1
KRW-BTC,2023-06-18T12:43:00,2023-06-18T21:43:00,34706000.0,34724000.0,34704000.0,34723000.0,1687092239819,186423353.45898,5.37045861,1
KRW-BTC,2023-06-18T12:42:00,2023-06-18T21:42:00,34690000.0,34704000.0,34690000.0,34704000.0,1687092170950,148395867.09254,4.27659604,1
KRW-BTC,2023-06-18T12:41:00,2023-06-18T21:41:00,34696000.0,34696000.0,34680000.0,34690000.0,1687092110715,28712536.38096,0.82787203,1
KRW-BTC,2023-06-18T12:40:00,2023-06-18T21:40:00,34697000.0,34697000.0,34678000.0,34696000.0,1687092058325,37725406.23727,1.08763838,1
KRW-BTC,2023-06-18T12:39:00,2023-06-18T21:39:00,34696000.0,34697000.0,34693000.0,34697000.0,1687091999065,11620090.38711,0.33491154,1
KRW-BTC,2023-06-18T12:38:00,2023-06-18T21:38:00,34685000.0,34696000.0,34682000.0,34693000.0,1687091939051,26940373.81977,0.77664756,1
KRW-BTC,2023-06-18T12:37:00,2023-06-18T21:37:00,34682000.0,34685000.0,34679000.0,34685000.0,1687091879370,13705466.26207,0.39515196,1
KRW-BTC,2023-06-18T12:36:00,2023-06-18T21:36:00,34641000.0,34684000.0,34641000.0,34649000.0,1687091819677,62997389.96591,1.81763286,1
KRW-BTC,2023-06-18T12:35:00,2023-06-18T21:35:00,34660000.0,34660000.0,34641000.0,34641000.0,1687091756159,26265517.59876,0.75798779,1
KRW-BTC,2023-06-18T12:34:00,2023-06-18T21:34:00,34647000.0,34664000.0,34641000.0,34660000.0,1687091698379,47004489.81579,1.35653075,1
KRW-BTC,2023-06-18T12:33:00,2023-06-18T21:33:00,34666000.0,34691000.0,34642000.0,34647000.0,1687091639595,257652518.33531,7.43573563,1
KRW-BTC,2023-06-18T12:32:00,2023-06-18T21:32:00,34668000.0,34686000.0,34666000.0,34666000.0,1687091573544,22751027.63409,0.65624558,1
KRW-BTC,2023-06-18T12:31:00,2023-06-18T21:31:00,34692000.0,34692000.0,34667000.0,34675000.0,1687091517611,137168888.07903,3.9559215,1
KRW-BTC,2023-06-18T12:30:00,2023-06-18T21:30:00,34694000.0,34694000.0,34674000.0,34694000.0,1687091458057,7732680.30166,0.22289339,1
KRW-BTC,2023-06-18T12:29:00,2023-06-18T21:29:00,34696000.0,34696000.0,34672000.0,34695000.0,1687091398232,10784168.86007,0.31084808,1
KRW-BTC,2023-06-18T12:28:00,2023-06-18T21:28:00,34693000.0,34696000.0,34671000.0,34696000.0,1687091335568,118568978.38312,3.41894496,1
KRW-BTC,2023-06-18T12:27:00,2023-06-18T21:27:00,34694000.0,34694000.0,34692000.0,34693000.0,1687091278419,17911342.9548,0.51627854,1
KRW-BTC,2023-06-18T12:26:00,2023-06-18T21:26:00,34694000.0,34696000.0,34692000.0,34694000.0,1687091216515,25569993.687,0.73702926,1
KRW-BTC,2023-06-18T12:25:00,2023-06-18T21:25:00,34696000.0,34697000.0,34694000.0,34694000.0,1687091153188,16873163.60412,0.48632301,1
KRW-BTC,2023-06-18T12:24:00,2023-06-18T21:24:00,34696000.0,34696000.0,34682000.0,34696000.0,1687091097996,19715516.75722,0.56824226,1
KRW-BTC,2023-06-18T12:23:00,2023-06-18T21:23:00,34686000.0,34696000.0,34681000.0,34696000.0,1687091039017,14568261.36404,0.420005,1
KRW-BTC,2023-06-18T12:22:00,2023-06-18T21:22:00,34696000.0,34697000.0,34684000.0,34685000.0,1687090975999,13732090.66074,0.39588906,1
KRW-BTC,2023-06-18T12:21:00,2023-06-18T21:21:00,34696000.0,34697000.0,34696000.0,34696000.0,1687090917776,8750591.4017,0.25220652,1
KRW-BTC,2023-06-18T12:20:00,2023-06-18T21:20:00,34700000.0,34702000.0,34696000.0,34697000.0,1687090859725,78339887.94031,2.25766374,1
KRW-BTC,2023-06-18T12:19:00,2023-06-18T21:19:00,34704000.0,34704000.0,34700000.0,34700000.0,1687090798681,53622127.97284,1.54528372,1
KRW-BTC,2023-06-18T12:18:00,2023-06-18T21:18:00,34716000.0,34716000.0,34699000.0,34699000.0,1687090739647,39298682.79046,1.13242725,1
KRW-BTC,2023-06-18T12:17:00,2023-06-18T21:17:00,34717000.0,34717000.0,34713000.0,34716000.0,1687090678907,50299751.24944,1.44888087,1
KRW-BTC,2023-06-18T12:16:00,2023-06-18T21:16:00,34719000.0,34719000.0,34712000.0,34717000.0,1687090617596,12970425.62325,0.37359604,1
KRW-BTC,2023-06-18T12:15:00,2023-06-18T21:15:00,34719000.0,34722000.0,34719000.0,34719000.0,1687090556786,27443369.42497,0.79041001,1
